lab_id,site,latitude,longitude,context,cra,error,d13c,material,references
OxA-12340,Hallan Çemi,38.23333,41.25,19/6F07 1218,9980,40,,S Amygdalus,Higham et al. 2007 (online version)
OxA-12341,Hallan Çemi,38.23333,41.25,21/6F 07 1226-1227,10045,45,,S Amygdalus,Higham et al. 2007 (online version)
OxA-12769,Hallan Çemi,38.23333,41.25,16/6F 07 1207,10010,40,,S Lathyrus/Vicia,Higham et al. 2007 (online version)
OxA-12878,Hallan Çemi,38.23333,41.25,12/6G 12 1802,9535,75,,S Lathyrus/Vicia,Higham et al. 2007 (online version)
OxA-12879,Hallan Çemi,38.23333,41.25,15/6G 12 1810,9560,100,,S Lathyrus/Vicia,Higham et al. 2007 (online version)
*Beta 101605,Halula,36.41639,38.19028,"Nivel: S2/4-XIII, secotr: II, D. A10c",13860,120,,CH,Molist et al. 2013:91
*Beta 206827,Halula,36.41639,38.19028,"Nivel: S2/4-XI, sector S2-4, 4H, A24",8200,160,,CH,Molist et al. 2013:90
*Beta 58931,Halula,36.41639,38.19028,"Nivel: S 2/4-XIII, sector II, D, A6a",35800,530,,"CH, Sediment",Molist et al. 2013:91
*Beta 61488,Halula,36.41639,38.19028,"Nivel: S2/4VIII, sector IV C, B1e (too old)",9520,180,,CH,Molist 1996; Molist et al. 2013:90
*Beta 70359,Halula,36.41639,38.19028,"Nivel: S2/4-XII, sector II D, E45.",8350,210,,CH,Molist et al. 2013:91
*Beta 90616,Halula,36.41639,38.19028,"Nivel: S 2/4-II, sector IV, B, F6",10770,160,,CH,Molist et al. 2013:90
*UBAR 290,Halula,36.41639,38.19028,"Nivel: S2B/C-II, sector I A, B2",7930,310,,CH,Molist et al. 2013:91
*UBAR 396,Halula,36.41639,38.19028,"Nivel: S2/4-IX, sector IV B, B1b",8800,1890,,CH,Molist et al. 2013:90
*UBAR- 384,Halula,36.41639,38.19028,"Nivel: S2B/C-IV, sector II C, D1a.",8860,410,,CH,Molist et al. 2013:91
*UBAR- 394,Halula,36.41639,38.19028,"Nivel: S2/4-XII; sector II D, A6b",8570,440,,CH,Molist et al. 2013:91
Beta 101602,Halula,36.41639,38.19028,"Nivel: S2/4-II, sector IV, C, E51 (B)",8630,70,,CH (AMS),Molist et al. 2013:90
Beta 101603,Halula,36.41639,38.19028,"Nivel: S2/4-IX, sector IV, C, A12",8710,70,,CH (AMS),Molist et al. 2013:90
Beta 101604,Halula,36.41639,38.19028,"Nivel:S2/4-IX?; sector IV, D, A2g",8310,110,,CH,Molist et al. 2013:90
Beta 101605,Halula,36.41639,38.19028,"Nivel: S2/4-XIII, secotr: II, D. A10c",13860,120,,CH,Molist et al. 2013:91
Beta 101606,Halula,36.41639,38.19028,"Nivel; S2/4-XI, sector II, D, E24",8450,100,,CH,Molist et al 2013:90
Beta 121012,Halula,36.41639,38.19028,"Nivel: S2/4-XII, S2-4, 4D, D3a",8600,60,,CH,Molist et al. 2013:90
Beta 206820,Halula,36.41639,38.19028,"Nivel: S2/4-XI, sector S2-4, 4H, E84",8460,40,,S (AMS),Molist et al. 2013:90
Beta 206821,Halula,36.41639,38.19028,"Nivel: S2/4-XII, sector S2-4, 4J, E59",8490,40,,S (AMS),Molist et 2013:91
Beta 206822,Halula,36.41639,38.19028,"Nivel: S2/4-X, sector S2-4, 4I?, E28?",8500,50,,S (AMS),Molist et al. 2013:90
Beta 206824,Halula,36.41639,38.19028,"Nivel: S2/4-XIV, S2-4, 4J, A10",8270,50,,S (AMS),Molist et al. 2013:91
Beta 206825,Halula,36.41639,38.19028,"Nivel: S2/4-XIII, sector: S2-4, 4J, A18a",8370,50,,S (AMS),Molist et al 2013:91
Beta 206826,Halula,36.41639,38.19028,"Nivel: S2/4-XII, sector S2-4, 4H, A13",8340,130,,CH,Molist et al. 2013:91
Beta 206829,Halula,36.41639,38.19028,"Nivel: S2/4-VIII, S2-4, 4D, E105",8500,40,,CH (AMS),Molist et al. 2013:90
Beta 50856,Halula,36.41639,38.19028,"Nivel; S2B/C-III, sector I A, B2",8655,75,,CH (AMS),Molist 1996; Molist et al. 2013:90
Beta 50857,Halula,36.41639,38.19028,"Nivel: 2B/C-II, sector IA, B3C",8300,60,,CH (AMS),Molist 1996
Beta 58928,Halula,36.41639,38.19028,"Nivel: S2/4-VIII, Sector IV B, C1f",8700,60,,CH (AMS),Molist 1996; Molist 2013:90 (Lab-ID not identical)
Beta 58930,Halula,36.41639,38.19028,"Nivel: S2B/C-I, I, B, A7b",7990,70,,CH (AMS),Molist et al. 2013:91
Beta 80636,Halula,36.41639,38.19028,"Nivel: S2/4-I, sector IV, B, F8",8750,60,,CH (AMS),Molist et al. 2013:90
Beta 90618,Halula,36.41639,38.19028,"Nivel: S2/4-V, sector IV, B, D9a",8810,80,,CH,Molist et al. 2013:90
OxA 393,Hammeh 27 (Wadi el-),32.46639,35.61,,11920,150,,Humic acids; S,Edwards 1988
OxA 394,Hammeh 27 (Wadi el-),32.46639,35.61,,12200,160,,CH; S,Edwards 1988
OxA 507,Hammeh 27 (Wadi el-),32.46639,35.61,,11950,160,,CH; S,Edwards 1988
MTC-16066,Hasankeyf Höyük,32.46639,35.61,"Structure 8, G13",9860,82,,,Miyake et al. 2012:4
MTC-16067,Hasankeyf Höyük,32.46639,35.61,"Structure 1, G12/13",9827,69,,,Miyake et al. 2012:4
MTC-16068,Hasankeyf Höyük,32.46639,35.61,"Structure 2, G12",9920,83,,,Miyake et al. 2012:4
MTC-16069,Hasankeyf Höyük,32.46639,35.61,Square H-12,9652,77,,,Miyake et al. 2012:4
MTC-16070,Hasankeyf Höyük,32.46639,35.61,"Structure 2, G12",10006,83,,,Miyake et al. 2012:4
MTC-16071,Hasankeyf Höyük,32.46639,35.61,"Structure 1, G12/13",9597,66,,,Miyake et al. 2012:4
MTC-16072,Hasankeyf Höyük,32.46639,35.61,"Structure 8, G13",9828,76,,,Miyake et al. 2012:4
MTC-16073,Hasankeyf Höyük,32.46639,35.61,"Structure 1, G12/13",9674,72,,,Miyake et al. 2012:4
MTC-16074,Hasankeyf Höyük,32.46639,35.61,"Structure 2, G12",9527,71,,,Miyake et al. 2012:4
MTC-16075,Hasankeyf Höyük,32.46639,35.61,"Structure 2, G12",9708,77,,,Miyake et al. 2012:4
MTC-16076,Hasankeyf Höyük,32.46639,35.61,"Structure 8, G13",9778,69,,,Miyake et al. 2012:4
MTC-16077,Hasankeyf Höyük,32.46639,35.61,"Structure 1, G12/13",9916,82,,,Miyake et al. 2012:4
MTC-16078,Hasankeyf Höyük,32.46639,35.61,"Structure 2, G12",9831,90,,,Miyake et al. 2012:4
MTC-16079,Hasankeyf Höyük,32.46639,35.61,"Structure 8, G13",9784,95,,,Miyake et al. 2012:4
MTC-16080,Hasankeyf Höyük,32.46639,35.61,"Structure 1, G 12/13",9733,68,,,Miyake et al. 2012:4
Gif A 91141,Hatula,31.82574,34.98756,"Sec.A, 1,50m",11020,120,,B,"Valladas, Arnold 1994:5"
Gif A91138,Hatula,31.82574,34.98756,Secteur F/Sultanien,8890,120,,B,"Valladas, Arnold 1994:35"
Gif A91139,Hatula,31.82574,34.98756,Secteur F/Khiamien,10170,120,,B,"Valladas, Arnold 1994:35"
Gif A91360,Hatula,31.82574,34.98756,Secteur F/Sultanien,10030,140,,B,"Valladas, Arnold 1994:35"
GrN 12510,Hayaz Höyük,37.49528,38.34056,no information,8300,60,,?,Roodenberg 1989:92
GrN 12512,Hayaz Höyük,37.49528,38.34056,no information,8040,170,,?,Roodenberg 1989:92
OxA 742,Hayonim Cave,32.92167,35.21667,"Base of layer, H77 4(9.7)",12360,160,,S,Belfer-Cohen 1988
OxA 743,Hayonim Cave,32.92167,35.21667,"Base of layer, H76 4(5)",12010,180,,S,Belfer-Cohen 1988
OxA 1899,Hayonim Terrace,32.92167,35.21667,N 28-2168,10000,100,,S,Housley 1994:60
OxA 1900,Hayonim Terrace,32.92167,35.21667,N 35-1894,6970,80,,S,Housley 1994:60
Oxa 2568,Hayonim Terrace,32.92167,35.21667,FL. K-L- M/33.34,17420,170,,CH/B,Housley 1994:60
OxA 2569,Hayonim Terrace,32.92167,35.21667,FL. K-L- M/33.34,11220,110,,CH/B,Housley 1994:60
OxA 2570,Hayonim Terrace,32.92167,35.21667,House 4,11820,120,,CH/B,Housley 1994:60
OxA 2571,Hayonim Terrace,32.92167,35.21667,Firepl. 8,9640,100,,CH/B,Housley 1994:60
OxA 2572,Hayonim Terrace,32.92167,35.21667,Early Layer II,11460,110,,CH/B,Housley 1994:60
OxA 2573,Hayonim Terrace,32.92167,35.21667,House 9,10100,160,,CH/B,Housley 1994:60
OxA 2974,Hayonim Terrace,32.92167,35.21667,Fire pit 8,16810,210,,CH/B,Housley 1994:60
OxA 2975,Hayonim Terrace,32.92167,35.21667,Fill behind,11790,120,,CH/B,Housley 1994:60
OxA 2976,Hayonim Terrace,32.92167,35.21667,House 4,14050,140,,CH/B,Housley 1994:60
OxA 2977,Hayonim Terrace,32.92167,35.21667,House 4,11720,120,,CH/B,Housley 1994:60
SMU 231,Hayonim Terrace,32.92167,35.21667,D,11920,90,,CH,Byrd 1994:218
RTT 3760,Hilazon Tachtit,32.86667,35.3,,10750,,,CH,"Grosman, Munro 2007"
RTT 4592,Hilazon Tachtit,32.86667,35.3,,10530,,,CH,"Grosman, Munro 2007"
RTT 4593,Hilazon Tachtit,32.86667,35.3,,10770,,,CH,"Grosman, Munro 2007"
RT 1396,Horvat Galil,33.05,35.25,"Pfostenloch, Str.1",8950,100,,,Edwards et al. 2004
RT 1397,Horvat Galil,33.05,35.25,Square G11d,9340,70,,,Edwards et al. 2004
AA-38140,Iraq ed Dubb,32.39083,35.71598,"Structure 1, Locus 005, D10/8a",9592,64,,"CH, AMS,",Kuijt 2002-2004:295
AA-38145,Iraq ed Dubb,32.39083,35.71598,"Structure 2, Locus 031, D12/2a",9941,72,,"CH, AMS,",Kuijt 2002-2004:295
AA-38278,Iraq ed Dubb,32.39083,35.71598,"Structure 1, Locus 011, E 10/9a",10657,82,,"Pistacia, Amygalus sp. AMS",Kuijt 2002-2004:295
AA-38279,Iraq ed Dubb,32.39083,35.71598,"Structure 2, Locus 025, D10/14a",10723,68,,"Pistacia, Amygalus sp. AMS",Kuijt 2002-2004:295
GX-17077,Iraq ed Dubb,32.39083,35.71598,"Structure 1, Locus 21, D 10/8a",11145,120,,"CH, conventional",Kuijt 2002-2004:295
GX-17398,Iraq ed Dubb,32.39083,35.71598,"Structure 2, Locus 048, D 12/2d",11175,400,,"CH, conventional","Kuijt 2002-2004, 295"
GX-17399,Iraq ed Dubb,32.39083,35.71598,"Structure 1, Locus 004, D 10/11a",10785,285,,"CH, conventional","Kuijt 2002-2004, 295"
OxA-2567,Iraq ed Dubb,32.39083,35.71598,"Structure 1, Locus 007",9950,100,,"CH, AMS,",Hedges et al. 1992
Hv 2597,Iraq el Barud (Sefunim),32.73889,34.97889,Layer V,7730,,,?,1) Edwards et al. 2004 2) Sayej 2004:43
Hv 3368,Iraq el Barud (Sefunim),32.73889,34.97889,Layer V,9395,,,?,1) Edwards et al. 2004 2) Sayej 2004:43.
KN-I 366,Iraq el Barud (Sefunim),32.73889,34.97889,Layer V,9120,,,?,1) Edwards et al. 2004 2) Sayej 2004:43
Beta-257748,Jeftelik,35.3,36.51667,DF906 Stratigraphic unit 38,12100,70,,CH (short lived Rosaceae tp. Prunus),"Rodríguez Rodríguez A. et al. 2010; Ibánez et al. 2012: 11, footnote 8"
CNA-527,Jeftelik,35.3,36.51667,"DHI906, US 28",12075,45,,CH,Ibánez et al. 2012:11; footnote 9
CNA-528,Jeftelik,35.3,36.51667,"DJ907, US 22",12110,45,,CH,"Ibánez et al. 2012:11, footnote 10"
Beta-71866,Jerf el Ahmar,36.39167,38.20833,AreaA,9740,60,,,1) Willocox 1996:144; www.canew.org
Beta-71870,Jerf el Ahmar,36.39167,38.20833,Area C2,9810,60,,,1) Willocox 1996:144; www.canew.org
Ly 10647,Jerf el Ahmar,36.39167,38.20833,"C 99-43, Niveau -I, (EA 53), ""transitional phase PPNA-PPNB"" (1:47)",9395,55,,CH,"1) Edwards et al. 2004, 2) Sayej 2004)"
Ly 10648,Jerf el Ahmar,36.39167,38.20833,"C 99-46, Niv. III/E, (EA 47)",9855,70,,CH,Sayej 2004
Ly 10649,Jerf el Ahmar,36.39167,38.20833,C 98-34 Niv. II/W (EA 30) (1:47),9445,75,,CH,"1)Edwards et al. 2004, 2) Sajey 2004"
Ly 10650,Jerf el Ahmar,36.39167,38.20833,C 75,9065,95,,CH,www.archeometrie.mom.fr/bandadora/echantillon.php?num=13104&cpt=8
Ly 10651,Jerf el Ahmar,36.39167,38.20833,"C 88, Niv. V/E (floor)",9965,55,,CH,Sayej 2004
Ly 10652,Jerf el Ahmar,36.39167,38.20833,C 72,9705,135,,CH,www.archeometrie.mom.fr/bandadora/echantillon.php?num=13106&cpt=10)
Ly 10653,Jerf el Ahmar,36.39167,38.20833,C2001,9810,55,,CH,www.archeometrie.mom.fr/bandadora/echantillon.php?num=13107&cpt=11)
Ly 275 (OxA),Jerf el Ahmar,36.39167,38.20833,,9790,80,,,Sayej 2004
Ly 7489,Jerf el Ahmar,36.39167,38.20833,A 15 C6,9680,90,,CH,Sayej 2004
Lyon 1578,Jerf el Ahmar,36.39167,38.20833,C2002,9440,60,,S (graines),www.arhceometrie.mom.fr/bandadora/echantillon.php?num=13108&cpt=12
Lyon 1579,Jerf el Ahmar,36.39167,38.20833,"C2003 Building 10, room 2",9620,60,,"S(Brassica,Sinapis sp.)",www.arhceometrie.mom.fr/bandadora/echantillon.php?num=13109&cpt=13; www.canew.org
Lyon 2332,Jerf el Ahmar,36.39167,38.20833,68-632,9570,70,,S (cereales),www.archeometrie.mom.fr/bandadora/echantillon.php?num=15704&cpt=17
Lyon 2333,Jerf el Ahmar,36.39167,38.20833,69-541,9815,70,,S (graines),www.archeometrie.mom.fr/bandadora/echantillon.php?num=15705&cpt=18
Lyon 2334,Jerf el Ahmar,36.39167,38.20833,71-480 - US 28,9980,70,,S (graines),www.archeometrie.mom.fr/bandadora/echantillon.php?num=15707&cpt=20
Lyon 2335,Jerf el Ahmar,36.39167,38.20833,72-578 - US 202 Est,10280,70,,S (graines),www.archeometrie.mom.fr/bandadora/echantillon.php?num=15708&cpt=21
Lyon 2336,Jerf el Ahmar,36.39167,38.20833,75-631,9545,70,,S (graines),www.archeometrie.mom.fr/bandadora/echantillon.php?num=15711&cpt=24
Lyon 2337,Jerf el Ahmar,36.39167,38.20833,77-636-US 199 Ouest,9900,70,,S (graines),www.archeometrie.mom.fr/bandadora/echantillon.php?num=15713&cpt=26
Lyon 2597,Jerf el Ahmar,36.39167,38.20833,61-305 - US E9,9960,70,,S (cereales),www.archeometrie.mom.fr/bandadora/echantillon.php?num=15702&cpt=15
Lyon 2598,Jerf el Ahmar,36.39167,38.20833,64-262 - US C4A,9715,65,,S (cereales),www.archeometrie.mom.fr/bandadora/echantillon.php?num=15703&cpt=16
Lyon 2599,Jerf el Ahmar,36.39167,38.20833,70-614,9890,60,,S (graines),www.archeometrie.mom.fr/bandadora/echantillon.php?num=15706&cpt=19
Lyon 2600,Jerf el Ahmar,36.39167,38.20833,74-514 - US 12,10595,75,,S (graines),www.archeometrie.mom.fr/bandadora/echantillon.php?num=15710&cpt=23
Lyon 2601,Jerf el Ahmar,36.39167,38.20833,76-564- US 131 Ouest,9580,65,,S (graines),www.archeometrie.mom.fr/bandadora/echantillon.php?num=15712&cpt=25
Lyon 2602,Jerf el Ahmar,36.39167,38.20833,78-654 US 209 Ouest,9835,70,,S (graines),www.archeometrie.mom.fr/bandadora/echantillon.php?num=15714&cpt=27
Lyon 2809,Jerf el Ahmar,36.39167,38.20833,EA 47-Niv3/Est-135,9835,55,,S (graines),www.archeometrie.mom.fr/bandadora/echantillon.php?num=17445&cpt=28
BM 105,Jericho,31.87106,35.44392,FI IVA.iiib,10250,200,,CH,Burleigh 1981:504
BM 106,Jericho,31.87106,35.44392,"D I, VIA x-xi[1]",10300,200,,CH,Burleigh 1981:503
BM 110,Jericho,31.87106,35.44392,"D II, IX xxii-xxiii",10180,200,,CH,Burleigh 1981:503
BM 115,Jericho,31.87106,35.44392,"E I, II, V XII.xliia",9170,200,,CH,Burleigh 1981:504
BM 1320,Jericho,31.87106,35.44392,MI XI lv,8540,65,,CH,Burleigh 1981:504
BM 1321,Jericho,31.87106,35.44392,FI VIIIA.xvib,9230,80,,CH,Burleigh 1981:504
BM 1322,Jericho,31.87106,35.44392,FI IVA.iiib,9380,85,,CH,Burleigh 1981:504
BM 1323,Jericho,31.87106,35.44392,"D I, VIA x-xi",9380,85,,CH,Burleigh 1981:503
BM 1324,Jericho,31.87106,35.44392,E VI.xxvii,9430,85,,CH,Burleigh 1981:503
BM 1326,Jericho,31.87106,35.44392,FI VIIIA.xvib,9230,220,,CH,Burleigh 1981:504
BM 1327,Jericho,31.87106,35.44392,FI IVA.iiib,9560,65,,CH,Burleigh 1981:504
BM 1407,Jericho,31.87106,35.44392,"EI,II,V ph I,ii",11090,90,,CH,Burleigh 1981:503
BM 1769,Jericho,31.87106,35.44392,MI XI lvia,8700,110,,CH,Burleigh 1983:763
BM 1770,Jericho,31.87106,35.44392,MI XI.lxa,8680,70,,CH,Burleigh 1983:763
BM 1771,Jericho,31.87106,35.44392,MI XIII.lxxa,8660,260,,CH,Burleigh 1983:763
BM 1772,Jericho,31.87106,35.44392,MI XIII.lxxiv-XIV.lxxv,8810,100,,CH,Burleigh 1983:763
BM 1773,Jericho,31.87106,35.44392,MI XIV.lxxvi,8730,80,,CH,Burleigh 1983:763
BM 1787,Jericho,31.87106,35.44392,FI VIIIA.xv,9280,100,,CH,Burleigh 1983:763
BM 1789,Jericho,31.87106,35.44392,FI IX.xx-xxia,9200,70,,CH,Burleigh 1983:763
BM 1793,Jericho,31.87106,35.44392,DI XIV.xxxvii,8660,130,,CH,Burleigh 1983:763
BM 250,Jericho,31.87106,35.44392,"D I, IVA iva",10300,500,,CH,Burleigh 1981:503
BM 251,Jericho,31.87106,35.44392,"D II, VI via",9390,150,,CH,Burleigh 1981:503
BM 252,Jericho,31.87106,35.44392,"D I, VIIIA xvia",9320,150,,CH,Burleigh 1981:503
BM 253,Jericho,31.87106,35.44392,"E I, II, V XIII.i",8710,150,,CH,Burleigh 1981:504
GL 28,Jericho,31.87106,35.44392,"EI, II, V XIII.lív",8200,200,,CH,Burleigh 1981:504
GL 36,Jericho,31.87106,35.44392,"EI, II, V XIII.li",8390,200,,CH,Burleigh 1981:504
GL 38,Jericho,31.87106,35.44392,FI XVII.xxx,7800,160,,CH,Burleigh 1981:504
GL 39,Jericho,31.87106,35.44392,FI VIIIB.xviia,8870,150,,CH,Burleigh 1981:504
GL 40,Jericho,31.87106,35.44392,FI VIIIB.xviia,8690,150,,CH,Burleigh 1981:504
GL 41,Jericho,31.87106,35.44392,FI XVII.xxx,8670,150,,CH,Burleigh 1981:504
GL 42,Jericho,31.87106,35.44392,FI XVII.xxx,8700,200,,CH,Burleigh 1981:504
GL 43,Jericho,31.87106,35.44392,FI VIIIB.xviia,8895,150,,CH,Burleigh 1981:504
GL 46,Jericho,31.87106,35.44392,FI VIIIB.xviia,7300,200,,CH,Burleigh 1981:504
GL 69,Jericho,31.87106,35.44392,"EI,II,V ph I,ii",9850,240,,CH,Burleigh 1981:503
GL 70,Jericho,31.87106,35.44392,"EI,II,V ph I,ii",10800,180,,CH,Burleigh 1981:503
GL 72,Jericho,31.87106,35.44392,"EI,II,V ph I,ii",9800,240,,CH,Burleigh 1981:503
GrN 942,Jericho,31.87106,35.44392,FI XVII.xxx,9140,70,,CH,Burleigh 1981:504
GrN 963,Jericho,31.87106,35.44392,FI XVII.xxx,9025,100,,CH,Burleigh 1981:504
P 376,Jericho,31.87106,35.44392,"EI,II,V ph I,ii",11166,107,,CH,Burleigh 1981:503
P 377,Jericho,31.87106,35.44392,E IV.viii,9582,89,,CH,Burleigh 1981:503
P 378,Jericho,31.87106,35.44392,FI IVA.iiib,9775,110,,CH,Burleigh 1981:504
P 379,Jericho,31.87106,35.44392,"D I, VIA x-xi",9655,84,,CH,Burleigh 1981:503
P 380,Jericho,31.87106,35.44392,"DI, XV A xxxviiia",8610,75,,CH,Burleigh 1981:504
P 381,Jericho,31.87106,35.44392,"E I, II, V X.xlii",8658,101,,CH,Burleigh 1981:504
P 382,Jericho,31.87106,35.44392,"EI, II, V XII.xlviia",8956,103,,CH,Burleigh 1981:504
OxA-1799,Jilat 7 (Wadi el-),31.5,36.41667,Area A C,5840,100,,,Edwards et al. 2004
OxA-2413,Jilat 7 (Wadi el-),31.5,36.41667,"Area A-C, artifacts point to early PPNB, but date is probably intrusive from upper M/LPPNB-layers (1:193)",8390,80,,,Garrard et al. 1994
OxA-526,Jilat 7 (Wadi el-),31.5,36.41667,early occupational fill,8810,110,,,Garrard et al. 1994
OxA-527,Jilat 7 (Wadi el-),31.5,36.41667,middle occupational fill,8520,110,,,Garrard et al. 1994
OxA 2798,Kebara Cave,32.57361,34.96882,D19R,12470,180,,B,Housley 1994:59
UCLA?,Kebara Cave,32.57361,34.96882,B,11150,400,,B,Byrd 1994:218
RTT 3733.1,Kfar HaHoresh,32.70556,35.27444,"""not possible to confidently place this sample within any specific stratigraphic level"" (1)",8650,50,,,"Goring-Morris, Boaretto, Weiner 2001"
Beta 221347,Khirbet Hammam,30.98417,35.66583,Trench 2 - Level 3,8310,40,,CH,Peterson 2007:3
Beta 223148,Khirbet Hammam,30.98417,35.66583,Trench 2- Level 4,8440,40,,CH,Peterson 2007:3
GX-26146,Khirbet Hammam,30.98417,35.66583,5 cm above plaster floor; South unit.,8120,60,,CH,Peterson 2004:5
GX-26147 AMS,Khirbet Hammam,30.98417,35.66583,"Cobble foundatin layer, underlying plaster-lined structure; South unit",8370,40,,CH,Peterson 2004:5
Beta-178241,Körtik Tepe,37.81444,40.98389,,8370,40,,animal bone,"Özkaya, Coskun 2007; Özkaya, San 2007"
Beta-178242,Körtik Tepe,37.81444,40.98389,,9870,40,,animal bone,"Özkaya, Coskun 2007; Özkaya, San 2007"
ETH-38848,Körtik Tepe,37.81444,40.98389,"A80, Phase V, -365 cm",9985,40,-25.3,"CH, Quercus",Benz et al. 2010
ETH-38849,Körtik Tepe,37.81444,40.98389,"A80, Phase II, -218 cm",10065,40,-25.2,"CH, Quercus",Benz et al. 2010
ETH-38850,Körtik Tepe,37.81444,40.98389,"A80, Phase II, -238 cm",10035,40,-25.4,"CH, Pistacia",Benz et al. 2010
ETH-38851,Körtik Tepe,37.81444,40.98389,"A 84, Phase III, -227 cm",10075,40,-25.3,"CH, Tamarix",Benz et al. 2010
ETH-38852,Körtik Tepe,37.81444,40.98389,"A 84, Destruction level of Phase II, -198 cm",9965,45,-33,"CH, Tamarix",Benz et al. 2010
ETH-38853,Körtik Tepe,37.81444,40.98389,"A80, Phase IV, -275 cm",10015,45,-25.1,CH Amygdalus,Benz et al. 2010
ETH-38854,Körtik Tepe,37.81444,40.98389,"A 84, Phase IV, -284 cm",10000,40,-23.5,"CH, Populus",Benz et al. 2010
ETH-38855,Körtik Tepe,37.81444,40.98389,"A 84, Phase IV, -285 cm",10040,40,-24,"CH, indet",Benz et al. 2010
ETH-39509,Körtik Tepe,37.81444,40.98389,"A80, Phase VI, -427cm",9960,60,-29.9,"CH, Populus/Salix",Benz et al. 2010
ETH-39510,Körtik Tepe,37.81444,40.98389,"A80, Phase I.2/II, -207 cm",9925,45,-34.4,"CH, Tamarix",Benz et al. 2010
ETH-39511,Körtik Tepe,37.81444,40.98389,"A80, Phase III, -194 cm",10100,60,-27.6,"CH, Rhamnus",Benz et al. 2010
ETH-39512,Körtik Tepe,37.81444,40.98389,"A80, Phase V, -348 cm",9955,45,-28.5,"CH, Tamarix",Benz et al. 2010
ETH-45333,Körtik Tepe,37.81444,40.98389,"A104, Loc. 5, -459 cm",10155,50,-23.7,"CH, indet.",Coskun et al. 2012:28
ETH-45334,Körtik Tepe,37.81444,40.98389,"A104, Loc.5, -468 cm",10205,40,-27.2,Populus/Salix,coskun et al. 2012:28
ETH-45335,Körtik Tepe,37.81444,40.98389,"A104, Loc 5_2, -507 cm",10330,70,-34.1,Populus/Salix,Coskun et al. 2012:28
ETH-45336,Körtik Tepe,37.81444,40.98389,"A104, Loc.5_2, -512 cm",10270,95,-26.1,"CH, indet.",Coskun et al. 2012:28
ETH-45340,Körtik Tepe,37.81444,40.98389,"A80, C5, Phase VIII, -521 cm",10030,40,-25.1,indet. dicotyl.,Coskun et al. 2012:28
ETH-45341,Körtik Tepe,37.81444,40.98389,"A 85, D5, -120m (probably old wood effect)",10015,40,-25.7+/-1.1,vitis fragment,nd Körtik Tepe Archive
ETH-45342,Körtik Tepe,37.81444,40.98389,"A 85, D5, - 120 m.",9835,35,-25.0+/-1.1,CH populus/salix,nd Körtik Tepe Archive
ETH-45344,Körtik Tepe,37.81444,40.98389,"A80, C4, -525 cm",10090,40,-26.4,"CH, fragm. of bark",Coskun et al. 2012
KIA 44864,Körtik Tepe,37.81444,40.98389,"A 84; B-C5; BP 191., -374 cm.",10252,60,-24.3,Rye Seed,Özkaya and Coşkun (2011:103).
Pta 3371,Maaleh Ramon East,30.58,34.75472,L1 30-35,10530,100,,CH,Byrd 1994:219
Pta 3483,Maaleh Ramon East,30.58,34.75472,L1 25-30,10430,80,,CH,Byrd 1994:219
Pta 3687,Maaleh Ramon West,30.56417,34.71139,?,10400,100,,CH,Schyle 1996:204
RT 1068N,Maaleh Ramon West,30.56417,34.71139,?,10000,200,,CH,Byrd 1994:219
GifA 100400,Mallaha,33.08289,35.57384,Niv. Ib2 (FIN),10540,90,,,Bocquentin 2007:67
GifA 70012,Mallaha,33.08289,35.57384,"Niv. IB1, Structure 200",8740,40,,CH/B colletive sample,"Valladas, Kalteneker 2007"
GifA 70013,Mallaha,33.08289,35.57384,"Niv. IB1, structure 230",10200,50,,CH/B colletive sample,"Valladas, Kalkeneker 2007"
GifA 70014,Mallaha,33.08289,35.57384,Locus 239 (burials 174-178).,12250,60,,CH/B colletive sample,"Valladas, Kalkeneker 2007"
GifA 99332,Mallaha,33.08289,35.57384,Niv. Ib2 (FIN),10530,100,,,Bocquentin 2007:67
Ly 1660,Mallaha,33.08289,35.57384,Niv. IV House 131,11590,540,,CH,Byrd 1994:218
Ly 1661,Mallaha,33.08289,35.57384,Niv. III House 51,11740,570,,CH,Byrd 1994:218
Ly 1662,Mallaha,33.08289,35.57384,Niv. III- House 51,11310,880,,CH,Byrd 1994:218
RTT 4577,Motza,31.79333,35.16895,"3612 sq.B upper, L 2082; Sample ID: 37",8965,45,,CH,Khalaily et al. 2007
RTT 4579,Motza,31.79333,35.16895,"3612, sq B upper, L 2138; Sample ID: 45",8890,45,,CH,Khalaily et al. 2007
RTT 4749,Motza,31.79333,35.16895,"N19a, Depth: 587.91",9130,30,,B,Yizhaq et al. 2005
RTT 4750,Motza,31.79333,35.16895,"N18d, Depth: 587.97",9310,30,,B,Yizhaq et al. 2005
RTT 4751,Motza,31.79333,35.16895,"N18d, Depth: 588.18",9100,30,,B,Yizhaq et al. 2005
RTT 4752,Motza,31.79333,35.16895,"N18a, Depth: 588.35",9210,25,,B,Yizhaq et al. 2005
RTT 4753,Motza,31.79333,35.16895,"O19c, Depth: 589.01",8995,35,,B,Yizhaq et al. 2005
RTT 4865,Motza,31.79333,35.16895,"N19a, Depth 588.88",9080,30,,CH,Yizhaq et al. 2005
RTT 4866,Motza,31.79333,35.16895,east wall depth: 588.19,9150,35,,CH,Yizhaq et al. 2005
RTT 4867,Motza,31.79333,35.16895,"East wall, deapth: 588.24",9200,40,,CH,Yizhaq et al. 2005
